code,vws_minus_0_days,vws_minus_3_days,vws_minus_7_days,vws_minus_14_days
AL031875,21.999193500023082,14.834181216179203,3.3879039873805263,1.5526407835950335
AL031876,9.421060094107503,6.68928050650653,1.731717350303669,5.466551091527186
AL031877,33.426151895435595,19.584668701446752,20.027695468567476,4.776664900726762
AL031878,13.293120967043967,5.9489021337861265,2.8761744694026357,12.555907840626015
AL031879,13.70746655475978,13.079073887774513,16.19021578944116,13.351743213649355
AL031880,7.661115718011267,7.019695752400969,14.085944369291619,3.9457318616993207
AL031881,7.35749306175071,4.138530021254875,7.218600187177559,7.5369520804601615
AL031882,23.9703640093988,17.03679189711741,15.466507462690352,9.358369536825649
AL031883,5.565722150599043,8.002996390496612,11.710085648091638,8.832217496402517
AL031884,8.499344190207186,10.421497645425381,13.801327924748596,9.343282309503476
AL031885,7.711833240020446,6.251586602561669,8.521460954291278,9.001098612476367
AL031886,3.5641101541410705,4.266589895106038,14.750940973287143,19.128017400551418
AL031887,15.794987322150812,10.910592384877903,12.697691294944958,20.19020236702583
AL031888,10.715727157290122,8.883944996893288,7.177323547028393,8.005779931715166
AL031889,11.132039916625637,11.377986502457087,11.254078372815577,11.886501581981626
AL031890,24.70438676794271,9.201346720604455,10.536721243148099,5.144140519474291
AL031891,7.722590660249559,2.5396290097945884,8.682598886796166,6.5900953143489165
AL031892,3.6587726558637597,2.1811898186179723,5.9987590919018015,10.208967700682829
AL031893,8.906060733111742,2.7926336155832385,5.514564310487686,5.703708652570502
AL031894,6.945747407648995,8.834687184856202,4.343834149060887,6.055159699903865
AL031895,19.331759675096688,12.347945681621804,10.99225260580985,10.918665970649474
AL031896,19.89893783831242,11.137190725630251,9.120483535933273,13.450352264657482
AL031897,24.374811458210623,10.52133291565095,7.158263046736774,1.1313473205599385
AL031898,22.611069063180125,7.234553339455793,9.21798571164471,5.19761929020434
AL031899,9.151407092423632,3.3676869525993167,11.133019021198665,4.800704637063101
AL031900,10.033787639964647,17.358107020733758,17.90396517469266,15.179685672544828
AL031901,11.238271183368957,7.498391841387006,5.847245839269939,6.449490879192441
AL031902,2.841194785067886,2.921131331967631,4.627870224198048,3.259191245521759
AL031903,14.004148905696802,7.401697839165493,11.07203885505943,4.799007370768605
AL031904,2.2310989234323095,5.198915804917234,8.268358576971155,4.321849255120666
AL031905,1.212886601722491,7.486978108160528,3.810441167730976,7.03742971567933
AL031906,9.427778938387144,8.725657460538311,6.98388857587792,11.154462405905841
AL031907,7.6703893510017975,10.211090746670848,6.729175134591897,7.8581670160845
AL031908,13.787357198606834,6.0604105494569565,4.858754501943459,5.86351420306037
AL031909,15.466419548176873,17.021892045092333,24.50815554141351,16.883869887103142
AL031910,14.630089897266172,9.95958689063587,12.96997488197789,10.628640470220542
AL031911,10.720569270788655,5.0477334879491105,4.40314586704948,8.878726556948651
AL031912,15.53509420379402,20.71557785121334,14.583985326355824,6.889636797975634
AL031913,7.349173309036898,10.090468138614476,15.218483267139662,11.573800413901532
AL031915,8.075108512845713,8.108816290355126,4.671993088253475,11.491764413220448
AL031916,8.475698580882918,12.950737234376168,10.44958368165271,10.266486686033796
AL031917,6.873443421830115,10.198457315368831,6.802808872927817,2.983009348697548
AL031918,9.208181092972726,5.681041285415505,3.9244279745045714,5.833293107928855
AL031919,8.07071837101442,6.98178537816382,3.743557894862726,1.5435114546801108
AL031920,7.5575431337133,9.3048656416754,6.39553442728065,7.091577033205268
AL031921,4.348467731733062,10.843767242286104,12.096798670965342,11.06843605360349
AL031922,12.767634948477106,11.152592174647205,6.078147662954519,3.4513587353306256
AL031923,8.659324020644412,13.548729321366142,9.950617143821953,15.581489278571707
AL031924,6.5267145032843805,5.067503804464682,0.6753805139543765,0.23506640321698163
AL031925,13.481763549300409,11.53008639912815,11.459535792182978,10.287613339930319
AL031926,4.558098636840579,11.233860442245717,13.477419590986095,4.241837479791644
AL031927,4.129597159643424,8.826803588010003,9.966546699128418,15.635185578359364
AL031928,13.635666142234017,15.333505103368314,9.6419477652932,8.835277996223189
AL031929,17.716945730989213,8.575475944183502,8.373624749443652,4.569192168988281
AL031930,3.009364544379975,1.3676024352527474,7.327194644726767,3.3031618186272036
AL031931,7.7561308565727,3.7621684686103656,7.848090310747857,5.731434326097201
AL031932,5.013348415652964,9.363511157111207,6.185692967733278,6.894414245783766
AL031933,8.120593855200198,11.910331195137198,7.803515078204706,17.645686668985217
AL031934,3.9925268441130157,5.697245265003523,7.031646389905446,9.442595747183164
AL031935,4.100210768463109,6.078613761641832,7.598951612885546,9.870298052779237
AL031936,7.842031584572956,8.112912699901942,14.066131477969527,18.49094470513485
AL031937,8.519457326692319,10.198678655328015,7.511757800159705,8.604618040448635
AL031938,14.74343976913071,6.5734750606912025,3.9686957532996816,2.076597598728506
AL031939,3.297377667422084,4.733325910557343,9.369303394024064,7.156823697562383
AL031940,9.864196373863846,9.421821652866932,4.901445228126053,12.164934410442582
AL031941,3.8291046997777176,8.535867125524115,10.832122791912624,4.357418778522127
AL031942,3.5102942830287938,4.786519079598909,5.514314625289327,7.547207943046098
AL031943,2.4405112336788943,0.9661641338402638,3.7883224322411237,7.3972420180962954
AL031944,10.194499558750525,15.79724210599952,11.58644715829453,12.215744420318734
AL031945,9.317486750453009,9.257956733910765,7.591246495662531,10.231220746772747
AL031946,9.895594994990205,5.827369733075788,5.293020793320083,5.400572392131946
AL031947,9.57980299866714,11.699208264095253,3.6770210527363107,9.672616541851088
AL031948,1.471097219855249,9.952034898232847,15.61495300728183,9.767691371360218
AL031949,9.339486034382913,3.0838747774554336,9.004190282234141,11.210111452301888
AL031950,19.62686021344666,21.00157085168777,7.566441368354227,19.672601674909174
AL031951,11.673767729542252,14.094628083799623,10.616474715608538,16.762009944204312
AL031952,22.04392572058747,10.68836939501553,15.146204424026115,7.481701216909324
AL031953,6.910082871418117,12.194387772378663,2.667951294606177,7.315605716370841
AL031954,9.685962482665186,11.957010870691267,12.142256451578106,12.189401724232184
AL031955,6.510775197544326,11.928143819829765,5.486796592236855,10.838332790911217
AL031956,6.3302659247898845,4.966201915997001,5.934222567585248,5.357898936258352
AL031957,3.648879750579907,10.518251278655523,11.27883456598267,6.851710715957402
AL031958,14.170761201991342,21.39884613266027,19.389399790725733,26.542832212886587
AL031959,13.209947306186956,10.911332944098229,19.593008009369438,12.863489631362436
AL031960,2.020336645364973,1.4204681578149532,1.7383988575181324,7.80610440866244
AL031961,3.6878093531961658,9.97928735559409,2.8025150592297647,15.005880283554525
AL031962,7.157737574231957,10.252667863504229,10.534161386358026,6.349434335269076
AL031963,14.423656844103474,10.98358848205438,13.449185588765957,12.163217422926726
AL031964,7.3710669022867465,3.801518682565664,4.812359484606994,2.0200282286966416
AL031965,5.263917010524175,4.846955782714569,5.944535042929631,2.703239133523491
AL031966,18.821134169157595,23.31935862927471,17.003957038211873,16.717933681514975
AL031967,21.576095544623957,26.49013675455282,18.05509446991413,8.267041418215856
AL031968,5.571214694484766,7.90254549040944,8.720839272994585,4.266183743177959
AL031969,1.5108589606917697,9.472785875015182,6.105045993573602,15.45242645331366
AL031970,8.627717121090205,9.728737426324061,4.390133234418898,4.183226950738414
AL031971,0.7701730561637928,8.663749644169576,3.4536981760090963,13.708870440663269
AL031972,22.71230140569682,27.842949523504647,30.128541230489162,25.823692553834046
AL031973,11.708656950325802,7.524251182713018,4.497728548019672,13.687233874519714
AL031974,7.7230891463542966,8.381407356078629,7.3861388781421855,12.483998475549528
AL031975,4.936505891187957,8.956926741692119,12.513105152139236,8.126497998334145
AL031976,11.035073858659027,21.63018056822337,17.411244314452663,25.36321541603997
AL031977,5.238490433624432,7.506035562522294,11.037069859176802,3.693116918063493
AL031978,10.352577364387562,12.18246817004407,6.617921627664831,12.903231604325327
AL031979,1.212632961305312,10.751192360972802,16.989942951613223,30.37401301444473
AL031980,15.960260807288307,14.427523562449888,1.4672744707743541,2.6261234923727756
AL031981,15.816238909957802,22.452607092695644,21.8447675628097,22.978431909249984
AL031982,12.41823484891688,8.432380367362464,10.639943806205945,9.35337006601419
AL031983,4.798540694619613,6.950760605723425,3.9163745198697066,5.5028102528389695
AL031984,5.092045058325502,11.843089838241397,5.425369031318169,2.9548933652319604
AL031985,10.064770171663078,17.26291707483495,3.167672281145428,9.513022171352544
AL031986,4.775817647712109,17.958127408359616,2.2825388322382274,17.43247003786625
AL031987,11.552042885325738,14.397968217141386,21.39538625733845,25.577304913931282
AL031988,9.544257341111779,5.343755480182428,3.065436753613949,6.539190774951796
AL031989,1.5802760672892158,8.103476671626105,12.49358163734147,7.660613944451341
AL031990,2.5444182169176375,6.79230413745488,7.113939810268334,13.661656071599959
AL031991,7.451936252160419,8.411062758861656,14.922764618444138,1.7042619484897121
AL031992,1.4672744707743541,7.004733212484402,5.404473574658254,3.208641969550027
AL031993,10.387055041684127,12.08622547077561,11.557203334440318,6.866042371104783
AL031994,1.975701461418179,7.455091279547671,9.767878788679138,12.414770682683828
AL031995,9.192227656013348,23.125198679470042,25.06189850626789,13.753484779031359
AL031996,2.22428204768491,16.868943187126693,12.6557558449074,13.587064775870532
AL031997,5.7218905737789045,12.63837323984028,13.067705267547243,2.6154232206689114
AL031998,3.192498684670963,6.021376217911038,9.926458198338693,7.499630614276505
AL031999,5.210153738389795,2.783414036974291,4.298476941455071,7.921247031948299
AL032000,16.4073134450739,20.364253887368122,25.498303643983387,17.717635553163866
AL032001,10.987855617426131,11.01347018486099,12.734821961582204,11.92064028767681
AL032002,1.7785917562118378,10.00186754778602,12.184251025777982,6.43717953636736
AL032003,6.705222755959757,13.457526025012392,15.050420981369768,22.410688489682407
AL032004,7.759957147857633,5.826053506705871,16.82131829574132,8.38005857752323
AL032005,5.509731409968319,8.157947577620218,9.468815622839012,11.989372031573994
AL032006,4.657981069788281,16.903123735472647,10.31761576412785,9.318824447043772
AL032007,9.68737666819209,7.5530750363621,6.581521744014286,10.31659615738451
AL032008,1.2311079030414802,13.123452968249952,9.834188089452189,2.502000206915076
AL032009,10.45257961138022,12.840209871759743,10.792012169206481,10.982935969374072
AL032010,18.143692435200794,20.436954661410322,9.405799983399811,3.3010644017116366
AL032011,4.222666580420684,27.373881544200145,26.988126956698554,16.127722684534827
AL032012,18.108352484751734,2.9011124407099182,29.202935316567388,15.238468989967615
AL032013,5.4585825830460095,10.024652436356178,10.315454218198859,19.94490887884987
AL032014,5.587892943372283,11.650734508498166,10.580233445938932,2.3389294775809173
AL032015,8.38808665050792,21.71413850632485,2.4397830854515044,6.781217710360026
AL032016,18.697153479667065,24.301996833044697,36.892450471531916,36.403445099164614
AL032017,15.299891214222841,18.6106573117738,25.597502121657076,25.143335079374793
AL032018,3.556093109808973,6.575632448826763,10.729347716857713,28.870679291736533
AL032019,8.424534748586876,10.047171283785262,2.893585316963893,19.943707551778104
AL032020,17.622518864623114,28.108805167426993,25.606763474053402,36.56969706584087
AL032021,9.597202299916207,22.040558449252465,26.36376560514037,30.013019795824054
AL032022,18.63280301651644,10.550029334935996,14.907820675548516,5.396817046330965
AL032023,5.89623909712101,12.278283938929961,25.642019297216898,7.594611463622508
AL032024,7.277104311662763,11.728223177272667,7.877183478269694,13.789717051934627
AL041851,3.1013298276861163,3.5428209328903906,2.355841112945832,2.2584366408728753
AL041852,19.02204931927754,7.785225863644062,3.2901579020664906,19.069487015472838
AL041853,15.963632049872439,14.456134632748975,18.969420418440077,4.821967142584852
AL041854,19.67021655289569,16.433617974760434,13.570074666719227,18.498782218533584
AL041855,4.153016142784095,6.761082143090364,3.8231860153930253,7.223264529760002
AL041856,5.528369071394989,11.03519157377299,4.329759611560663,7.944057635499758
AL041857,22.39311048105097,26.16409869747136,14.100781016683626,4.792975916405642
AL041858,21.915780870752197,11.013502664665744,7.606526022265041,6.116151779781155
AL041859,32.43166020577244,43.240088771742435,17.015994057261704,3.460304819546518
AL041860,8.111366901303613,16.26861590202182,10.614096165976683,7.306940901611477
AL041861,27.632945032682766,13.260537013445546,6.358989794328687,7.499242017612456
AL041862,18.038637372233378,19.575109149205552,7.313013250033788,7.138406138496861
AL041863,8.501841165013882,8.51613500069495,18.455013341150263,10.62756628754133
AL041864,12.049453667473015,16.23752207490313,9.65514706476015,11.466418567423473
AL041865,24.24217761390473,6.906181599260794,8.251665761338693,9.821279510639872
AL041866,7.966822814199135,8.090687498014956,6.099484834024329,4.04390121636608
AL041867,0.5666225647367779,15.532498687644779,11.875903174028306,7.404134345842539
AL041868,7.189680510646659,8.80019672682158,12.664481872442838,15.857295658110221
AL041869,0.7860690712246485,16.30029232570678,12.080882239525804,6.723619060460304
AL041870,23.494896758122906,13.312098706087482,9.316067561948774,10.137017644372508
AL041871,15.076653730138906,15.057673170772418,14.771161834323888,9.26733549662098
AL041872,16.43222884677506,4.2420431260147815,6.371332060785906,4.106825078388983
AL041873,6.91151395261669,10.174311866387058,2.9789224622534314,5.135973868742274
AL041874,13.479099352189825,6.171878098066033,6.0606466040119376,10.353903158316168
AL041875,4.4457212252437,9.981575690870338,1.6689040936745951,9.532703898077557
AL041876,16.943555458707877,17.690650609992822,6.737310611387885,5.293489906600704
AL041877,23.199883011266476,9.432285012970025,9.108323992244578,1.4164115682644893
AL041878,2.8322674552681106,4.627844564797386,10.232162061161098,16.595423387734794
AL041879,3.7725992443693777,11.1232446275141,13.037470261887808,3.5526030795195713
AL041880,17.73226110847629,9.385854968214318,7.30861359302848,4.191414143525484
AL041881,5.027795471172424,10.180677641094485,7.550935040012906,16.97765259731188
AL041882,11.327317651463703,23.090941734747304,28.655635994850574,24.073948853812734
AL041883,28.92486022897063,24.076628499056778,3.1019206620312545,13.689437982221252
AL041884,23.14743924818834,18.463449134574216,13.775820621414356,10.69762973836305
AL041885,7.812677740438967,3.3243055866027382,4.28003208234071,8.018433960722408
AL041886,4.078968131279243,1.0079454107874046,7.145337663665071,14.267149067878902
AL041887,7.678671666520408,6.081755483996389,3.9557071216237927,5.472699760524053
AL041888,7.219742287265899,4.23766065013029,14.710226253984457,7.936738542341461
AL041889,6.157836817399626,4.0534263756867785,4.442775456365371,4.4541921788425
AL041890,18.381949891758563,9.243737059449094,4.134000055700039,5.2848606581626845
AL041891,9.918192982430664,5.190992357527736,10.743575061447972,16.063478395206104
AL041892,10.26852607604411,10.275955045864082,8.815214349410866,7.633174504576148
AL041893,8.918975992450097,5.126714425053142,5.140613998411327,2.4396981677805787
AL041894,2.7790263634153436,7.797726495921857,7.28927107812468,12.886615544049079
AL041895,27.19216424722246,14.07274244189351,10.020045544724256,11.069057516167176
AL041896,21.752710719535003,16.604238514718233,9.2533764169042,11.220900706230493
AL041897,7.5853350927934535,8.115337521211544,9.769336810325164,13.060359877050884
AL041898,3.804921857570843,9.459072786603018,13.978509830447358,8.90114713994047
AL041899,5.103337172563513,15.033358065850221,16.04781729455844,9.393990087138645
AL041900,6.606382106751862,12.85842910642934,4.360432504555586,10.263129990081566
AL041901,7.6077070192387986,10.135223039740064,4.6224549514886935,4.612766544802441
AL041902,7.333656612124505,4.089414162765163,3.6938869352483548,5.178130560762511
AL041903,7.029055669700375,5.7097472605722785,11.442690500529839,5.344690215155805
AL041904,5.618084963680536,8.315217019001024,8.022544030984022,4.788643766186762
AL041905,10.222132152585443,14.38141726816319,7.407139466565547,4.424265612169433
AL041906,11.994255216386037,8.513607814873513,8.126057181193625,17.191041306503354
AL041907,15.43387402426526,7.552599876411233,4.953868651084612,13.476706727843311
AL041908,9.568041257316215,9.121782039162271,6.864229213489459,8.901704866103392
AL041909,10.329622556660935,11.332940709197617,11.659177228531624,11.798655347670943
AL041910,8.545150110707556,6.866235479092257,8.768742569907337,5.107654752340912
AL041911,11.014458257366124,15.060357959472725,8.51934009361531,5.453343331189263
AL041912,4.580767114364368,0.552350586416811,7.215739144946585,2.5522629519329727
AL041913,9.803421995561136,4.757563921858783,6.1281074150293415,5.6105108881321035
AL041915,6.463635596194372,4.474130446065846,6.0597108783081035,7.1866796335757615
AL041916,9.792129165066163,13.148352635112035,18.463267211565956,13.70075690278859
AL041917,4.942403552065379,4.7505791607784,7.179170622189,5.28391554047155
AL041918,10.041909612185965,4.6988721028904825,7.825231932888384,9.25835056929915
AL041919,6.907808484239225,9.975583116632349,8.743656423506327,12.66389029105744
AL041920,14.630199871261224,7.207205657929092,5.339150116203186,10.633914516928844
AL041921,8.896472809392545,10.756601255662703,14.914483401432788,8.93643789230226
AL041922,4.868217613734589,10.166537577019792,6.555988094447905,3.242100770970952
AL041923,6.115276673401721,2.15408087816635,2.2522141008823082,4.451522197168461
AL041924,2.768304391353539,2.4641642701301754,1.6723709120499763,3.3754644783620127
AL041925,20.81304741020222,29.658529268054306,12.946430788201377,6.113647826114431
AL041926,2.274999102668251,3.6471905931869517,3.6083491478010914,3.898979019358599
AL041927,6.854719253457001,6.012332858166243,8.21961736685178,2.3885208287162527
AL041928,5.690864604505686,7.960926216184141,11.638868791319618,12.372308445461506
AL041929,17.493517012331594,12.544723132194207,8.101977960608158,4.230226696985206
AL041931,5.441567438532615,15.698445363139818,5.999119251103224,8.388024992520915
AL041932,12.144549202569111,4.6733448852371176,9.205900307129323,3.832045663292834
AL041933,5.784211726736202,5.0747353726081705,8.373813999850604,6.76022571564596
AL041934,3.5567975081172376,3.8561236300915382,7.693404488980803,6.233678630571571
AL041935,1.4887891311339376,2.771781829281187,3.087477101549091,6.828702130766128
AL041936,10.910772763337336,7.182945838424745,6.487026991444195,7.254910959213598
AL041937,8.95709316550431,6.468088359129047,3.651612296554287,14.236078412598001
AL041938,7.249339766668324,2.3612299332109368,5.3099809239548525,4.742748091304503
AL041939,2.5608314293239087,2.3076209980794076,8.216964823700483,14.381536771450824
AL041940,7.93997480127547,5.37235362487191,8.433265136418065,14.5004872438062
AL041941,2.2237002378508293,3.910671203069772,4.470012057974704,11.574150040998742
AL041942,6.47420287124317,6.884454332863811,9.483580192269535,2.986269789582887
AL041943,8.795383794281905,1.3927578767045852,17.709792364901947,7.397744461586284
AL041944,2.9508730013452817,2.6190126982250383,6.324834276335968,3.5227510160442677
AL041945,6.955569926979699,3.5924072387046313,6.057984772525994,9.04894654641093
AL041946,9.874735699106987,13.027036510441837,8.883408338978969,4.830712634890066
AL041947,3.6987709103277733,9.346395945257111,5.5081308827475395,5.883855173956432
AL041948,9.272644971158735,8.339317836694377,1.7920224358939474,3.9191005512951014
AL041949,12.387811169132073,14.422257606335533,10.328368160818789,6.307550681298914
AL041950,6.84043839900628,11.775121813294632,0.8977340149037061,6.354676079317185
AL041951,5.125572189164186,4.773488158630807,3.347406034950214,6.482203599463781
AL041952,5.406609507153278,10.091176079465157,7.210483384243855,3.3447738171333223
AL041953,3.476835797874879,11.769077239470656,13.44030370629478,9.54782539775762
AL041954,9.478073076115615,1.7733973593372898,8.139632508777552,6.2300058985301785
AL041955,2.2433474179332986,11.020926364869092,4.7826910590633815,3.479565208725587
AL041956,4.25727863032162,13.144885234686395,9.110856526636498,6.551612507320768
AL041957,6.478731622582741,11.172014882860575,14.634775986436727,12.414685269509484
AL041958,4.525447541693407,7.093061879337148,8.628065556776512,10.088704975958343
AL041959,11.002601308217711,4.5243953273097315,2.48984645283737,21.863702175582493
AL041960,11.243943332416315,8.943750965461222,3.971950281769316,2.272044645025541
AL041961,9.831757551361482,5.158716962299973,4.7495313749987975,14.350839185393639
AL041962,8.383793749330842,7.782580457548427,10.546858756902791,10.532072785497123
AL041963,11.260339106853746,23.067551626336627,18.943551390352027,13.876153003221646
AL041964,4.556768993726204,10.855107607061942,2.4421896236092095,12.468495157604425
AL041965,5.049960855577914,8.02542104229518,10.187100305404305,10.845276237548088
AL041966,4.67315750457952,2.154437053646602,6.6374407868674625,6.903994314976465
AL041970,10.909080215598445,5.60413947608646,7.980625603473348,13.973146407409644
AL041971,5.220831219588409,4.031944678334722,4.338433716010394,6.480849343109254
AL041972,12.487301654117532,11.253933340009329,6.875874012229492,1.4956253789840301
AL041973,7.8486379943079605,15.389829324296906,8.140334348815804,10.142668065274774
AL041974,5.116068496741648,3.380188922794732,3.538953951504685,14.756538280350867
AL041975,6.329873415375479,10.830856842406003,8.459835130857265,4.850346745843194
AL041976,6.008380413676651,2.269624063077471,8.296181865981007,3.373102189889619
AL041977,17.82383611575502,17.436964982116358,16.28425565475174,16.423269995958144
AL041978,8.02512641384459,10.461055756634382,3.702289803149625,6.71112425282024
AL041979,8.461967994729388,14.913575933329428,9.712050515087011,15.043808147352365
AL041980,3.0285302312071405,9.82264079524774,12.899473567192649,3.9877855348243334
AL041981,6.355675216567982,13.368212409569152,22.140739161723754,22.711207658516493
AL041982,10.395440437274154,12.44212234006764,10.225556738889821,10.478638982557774
AL041983,2.202268783099673,10.346056297365594,3.3503701532249814,13.122078886712071
AL041984,20.266451174313794,27.09244431776947,8.781129016638845,19.308063880113366
AL041985,11.90962829573852,11.344241558635279,15.479058802976239,18.620330051735014
AL041986,9.450789328577141,8.74585186970237,13.66214409730724,14.913766301408769
AL041987,5.298721412607257,2.5200358579036886,3.5749838491224315,2.8125609585411078
AL041988,8.85306165593179,11.071010471122737,5.194821038788845,15.396523671340201
AL041989,12.889589294573122,16.007945797320676,20.2299509437257,6.44839904221533
AL041990,11.562551612533415,10.134330077425842,14.713248582491678,18.71044568018839
AL041991,8.247212382677262,7.491355015187596,3.228005409058007,5.395441232784
AL041992,14.340537595162045,7.95366323387644,10.323620194059647,3.0916289940165984
AL041993,2.9841267076157734,19.35613954154701,21.297932740378666,7.047864001764481
AL041994,2.9670840062266457,11.260344884007496,8.058212141815376,6.640077709985903
AL041995,5.838381535174652,6.328701700188613,13.651388654007036,7.766112283504533
AL041996,13.577272265822781,8.59976243016216,13.999575016664894,20.87818451687572
AL041997,7.362395938997079,4.263540619401668,5.3139837909500205,21.960888009662735
AL041998,3.63661448394406,7.421964677093216,2.7370697168409786,9.992314884484914
AL041999,16.43366471565114,20.21149198058031,22.896837592044353,14.32642617169787
AL042000,9.805347670752974,13.701405854871465,7.101020290092204,7.02032278074501
AL042001,5.953440606402237,7.877880988086364,7.475436086946741,11.1930908505247
AL042002,9.944837060275187,4.065103732926074,6.380443025235189,16.343959128681153
AL042003,1.4855344731510085,7.865782623451969,13.077013654060917,16.28238324953396
AL042004,7.903926322161792,10.862049643084571,7.114630989807099,9.713938494467376
AL042005,3.9200310079223124,5.4283725183911224,13.193610027921373,17.639761384142158
AL042006,6.888381339120924,10.297840806741556,15.024846133747166,5.411642269980937
AL042007,8.387075313368408,8.631484414245831,11.322489306108167,12.46486519996726
AL042008,7.808208917368228,12.836519993795452,21.05601326890617,25.528538220689928
AL042009,9.476292633216804,1.1543363334072505,9.491487674820045,21.620440641672737
AL042010,3.073587385563551,3.318342590268532,6.706292185921921,4.678727096513987
AL042011,3.5679771013566213,2.9334295372664005,5.318276647947184,7.051389337524616
AL042012,7.7495061775703515,28.377238496249767,25.40689757160187,12.940978942824316
AL042013,8.766647547870773,9.84577130909587,12.764100854741812,5.796635071277715
AL042014,19.630752697049573,6.988633812375656,9.786981678536739,14.050809811101614
AL042015,9.125551840125395,7.057726650189498,17.466100764149203,23.538443193708602
AL042016,10.731677455137348,12.523432075604319,4.371477598484042,22.657695550333674
AL042017,6.4790303642256815,3.997424978361344,9.456043810751003,7.987663470923777
AL042018,11.423219103754954,8.582105356417044,12.907743983220515,8.237447898232636
AL042019,11.378165205017185,23.39966328957818,18.215199138722582,34.32462381635646
AL042020,2.825110423200254,23.031094863452033,26.98332996741459,17.368524723850243
AL042021,4.30711501559226,4.405747771082194,17.38168967279718,12.432869895887917
AL042023,9.935856905719993,6.493843866574913,16.77283951822108,9.784713111330616
AL042024,1.2747553085720424,12.851704409294287,25.85204332307449,13.71368176454526
AL051851,10.769673898124081,12.973057644050275,10.562150816079964,29.11093443740765
AL051852,30.425649975406106,17.587329399160424,8.79463984617892,7.26245455602388
AL051853,5.232227089164438,2.1081464393449805,1.641296033279803,2.757716535371157
AL051854,20.776303861804543,22.467359595305524,25.0633373194742,12.345259064419936
AL051855,30.076274762464017,32.46796937426735,16.12907005505676,9.28433604727738
AL051856,10.090937890873642,11.676518693474364,7.637782498469003,7.908164469259418
AL051858,10.11828076495545,8.388506016373299,7.973474507758534,10.647994899899235
AL051859,28.645237202557404,27.028907887188673,21.0281113547563,10.443472856662497
AL051860,13.363151997799111,15.017088431995038,19.5103191400509,9.778967870184026
AL051861,13.611924257575692,23.55350153966365,23.297164194702795,18.73608368042328
AL051862,20.02217678342515,17.32314134241084,10.706178652924129,16.130936022685926
AL051863,18.131089289846035,9.972409226518693,9.036733246169504,8.354016072874954
AL051864,26.738406507137558,26.737230990034735,32.5857595285857,11.638538070978223
AL051865,12.52247526008719,12.027563349765638,18.871831288015468,16.42408413936636
AL051866,20.30760535355259,11.053915381807903,10.243766104888222,16.42821756309229
AL051867,10.075415177886397,7.032057672232511,7.874026510060182,12.004374973988341
AL051869,12.54385341349375,12.759500124638004,16.19447502912777,5.365516202906826
AL051870,18.798451387392575,25.784474229697146,25.241903568291686,5.946630396128563
AL051871,16.02968049946121,6.595844392048253,21.453718783166458,24.23755576492432
AL051872,11.092871324292771,19.20078712800132,20.74211924444985,12.022336383368389
AL051873,8.510941717085265,9.82561579996982,8.108194668919667,5.443561173032506
AL051874,8.448009790068983,10.825626787200648,4.7679724215114545,22.522457889724638
AL051875,25.878222651148107,13.80776063959684,5.316060298901817,4.9391432780237166
AL051876,16.710313005833733,12.9239657718973,18.872148605182065,8.529939000040985
AL051877,9.71785111167672,20.67357584924257,11.337199334732096,5.629618838960473
AL051878,7.205713117067974,6.890277247907621,3.8784399417994044,9.376179634666883
AL051879,10.286603098066482,10.14726732033698,5.0203347886038205,16.143177647942473
AL051880,13.323857636486622,3.773893802749912,12.366579675857473,4.0024795179919135
AL051881,5.872319949912293,18.491672613293577,12.395616363259885,10.8742140353748
AL051882,6.221678271002578,12.418568112272064,23.134619335674774,13.13206339830186
AL051885,7.646138002934906,9.527298468846043,8.111627651702415,4.319850347932906
AL051886,12.295234811511277,6.588501497733746,10.170890285757078,2.7592873415713584
AL051887,10.264201736026155,1.2521328858930965,5.061611616533901,2.2147368536008485
AL051888,16.99958019770004,21.9757336704952,7.787321815800599,10.075277707184952
AL051889,7.396431641864917,8.727395940134357,8.028690258491283,7.222456163544853
AL051891,14.207027210407572,5.533378166055367,8.522658119406172,16.362844765098252
AL051892,7.7413539139131125,10.493440614402438,7.802394348956168,8.649055021451153
AL051893,7.433453113201087,7.740925493652966,4.111633511932713,9.505756542994225
AL051894,16.56582966087069,3.288296547483245,11.646209947062488,3.689503753741774
AL051895,10.89616406190135,16.55773825786594,10.39768972018602,14.681426880757126
AL051896,19.506078270237047,20.302912297874503,9.671638348812632,5.658383753350481
AL051897,7.166497995963907,5.826881977897948,14.055570769537752,6.1384553147807726
AL051898,9.284358711944218,4.115548936469264,12.04563963598715,2.7589829170185043
AL051899,6.1712216593897695,3.6792791849848903,3.0934299907948755,5.319155474859655
AL051900,7.185417167746646,13.236368718676006,18.41593917754013,5.8681719009298146
AL051901,2.2062582802789623,2.965859278821367,2.743657745710055,2.3620432648619194
AL051902,12.35349487907199,12.383020821517498,9.799726326528644,12.189740443844139
AL051903,7.607075273844997,7.097169549213156,13.352829431227946,6.592791316627315
AL051904,12.842683891476018,18.457353174078886,11.441923026230322,11.22589324156106
AL051905,11.657782591555339,4.072754912104677,10.193984731857254,4.322231583932668
AL051906,3.6472356509084913,10.625730103404075,13.024712369832816,14.994189983884924
AL051907,10.741958424030038,20.013470938147435,17.322204478835403,12.114704909501427
AL051908,8.475876848246351,7.766181685479799,2.573057356242918,1.8424113398560282
AL051909,4.311646977924649,7.956158039565492,13.501128936475027,14.40188404206821
AL051910,5.859678873581528,0.9584763293499454,4.879850914388542,7.059363588092661
